trial,accuracy,cost_impossible,cost_minor,cost_no_match,fgw_alpha,gap_general_severe,gap_minor_general,ged_timeout,norm_angle,norm_cycle,norm_hdir,norm_vdir,norm_x,norm_y,simplification_epsilon,skel_threshold,use_angle_with_ox,use_cycle_count,use_horizontal_direction,use_normalized_x,use_normalized_y,use_vertical_direction
291,0.7429451000513083,13.47620768429275,0.10992052195895682,1.459347325670429,0.6114228790698807,0.08358205237322205,0.16853762478209428,9.56843410927059,218.55008886594908,5.068216999973012,1.7691670047384433,1.9582620373446489,2.366909761192314,3.378236353950145,3.012376477775993,140,1,1,1,1,1,0
292,0.7381930184804928,30.629002764534928,0.1654299241608154,1.768044487020341,0.703224130406315,0.15939873574505825,0.15143131842736068,14.12628502880767,133.40667033252885,4.148316286490093,1.6815606953306423,1.7816365980053759,2.738762303440268,2.809608231566736,3.033905747356692,160,1,1,1,1,1,0
293,0.7435897435897436,18.689879467078924,0.14731660047822748,1.8694473269462015,0.7838690829669567,0.11665285121721493,0.15210765008945093,12.144900316204186,171.79314790276058,3.6531814207590236,1.1154704472209922,2.602753580334127,3.169612762994673,2.524629611944498,3.7983172607066393,150,1,1,1,1,1,0
294,0.7464065708418891,43.5809417190915,0.1510301518433882,1.5534949061699033,0.6264522278506305,0.13555598943940664,0.17199931446063502,10.82631631870586,120.24413823625697,3.5842790351008196,1.688926726033673,2.158958007643789,3.214033782310044,3.278377831473773,3.3014915988763405,150,1,1,1,1,1,0
295,0.7316195372750642,51.137765152778776,0.13434017464719722,1.6926044360057966,0.6498134815912027,0.12902603442661487,0.15093838951415411,11.62908230072721,146.24664126181372,2.8915603376736825,1.079036556551798,1.8115091599321245,2.708727399746453,1.9060657707151845,3.1103412557048014,100,1,1,1,1,1,0
296,0.655012853470437,34.99611833632159,0.13480284031768647,1.6077338558144831,0.9160638326702345,0.1470673083714663,0.16276766782571073,11.462522770208809,174.4396171128911,3.6311154313608074,1.7000569097894784,1.8542409667499733,2.8361172662110055,3.6443674827099275,3.1304411187750603,160,1,1,1,1,1,0
297,0.736896197327852,27.77866925812112,0.10366492986070805,1.655198416596782,0.6087821571149395,0.10475794029469374,0.1640242143784915,9.43985526332011,134.50178843738072,2.408647677274911,1.6755421301547448,1.9618067373746242,2.4604648387743895,3.539944180047047,3.055749136611788,140,1,1,1,1,1,0
298,0.7362467866323907,46.583919914141376,0.10825425602304328,1.5661294771797158,0.7185930796195052,0.13649415043834678,0.18409323986757598,13.567493615198082,187.4410515902518,3.682194625125447,1.487903860331357,1.4665020375653728,1.323788418110632,2.9803384724637776,3.6039281865594237,150,1,1,1,1,1,0
299,0.7429305912596401,26.68804449487558,0.10218440679588746,1.7478086471580587,0.6118840986786365,0.13959572155147743,0.1894052786815863,11.40703309833017,136.4164475472706,4.740623457355113,1.2988155300463593,1.7967192332945316,1.985011334780534,3.6910406167436705,3.698547076944972,140,1,1,1,1,1,0
300,0.7280205655526992,29.866337953789927,0.18947585909596742,1.6678626067739464,0.7142861990097895,0.08464829937394622,0.13978425193527302,11.408397208119911,124.76876548657235,4.171887142247602,1.8126426169808973,2.0260721888494584,3.2846238336600804,3.5380319479719424,3.4974688636940714,140,1,1,0,1,1,0
301,0.7574511819116135,16.035533283790308,0.08038304649188836,1.5826170108707451,0.7247875324821168,0.060856057505200414,0.16700263304542395,12.095161863592853,156.43080291223922,4.515878022856986,1.895755673089098,1.8825399587142884,3.3187597423817454,4.045650247886057,3.498110798642071,130,1,1,1,1,1,0
302,0.7473035439137135,14.31590734808592,0.08509222851133257,1.5903501334599968,0.6924022566994523,0.07764730806993073,0.15816603601343338,11.407777944577456,187.33006185684022,4.541850520317337,2.2373968060470624,2.514568064243009,3.0857596002463366,3.6176030278541003,3.041765634001669,120,1,1,1,1,1,0
303,0.7508988186954288,18.887973450575327,0.15031162684295646,1.6880248694792863,0.7215943518191112,0.08561324434334067,0.15286551522914982,12.578159302401442,148.55562140380616,5.296887556040552,1.6211378773904301,1.8759577615080878,2.994772509103131,3.5759255947604958,4.054934085621863,140,1,1,1,1,1,0
304,0.7315195071868583,12.556381106978057,0.09633139652185876,1.6006990087691353,0.6014146182017498,0.10700956075960857,0.1594023391783569,13.765313263790237,149.8487249720103,2.879621449770733,1.3183418623925316,2.3180447665903743,3.0094442964195496,3.953681830032929,4.3822124291166045,140,1,1,1,1,1,0
305,0.7453608247422681,5.758195714881975,0.1015587286107969,1.542359759718622,0.7350338138425722,0.12711644527581245,0.16705004943920124,10.092705649315825,158.167708121807,4.4296835672790955,1.1761915698254024,2.538906084630338,2.7222473725360383,3.4966873798325118,4.3077254985426325,140,1,1,1,1,1,0
306,0.6946015424164524,38.06867795169182,0.11894398300436021,1.4871724831293265,0.9001872722403816,0.10804032305075999,0.18736965689774387,11.210334251700807,170.96294111860914,4.341678384827301,1.5058202106372534,1.8854075368425185,2.450562643893473,3.438105531303741,4.583438968981595,120,1,1,1,1,1,0
307,0.7401129943502824,35.42353486305046,0.12401830648042247,1.5946890195286783,0.532430172166558,0.08854456958571529,0.1776536703983967,10.46616406069677,149.05162109370315,4.80689472916147,1.3100192320554442,1.3552832345537298,2.8833792286243423,3.3881307199715027,3.505179218229614,140,1,1,1,1,1,0
308,0.7037037037037037,15.875543805137896,0.09795212436417045,1.5034071868962833,0.8725701414750939,0.07831583094730066,0.16770884260709873,12.241259063480108,152.4891004572829,3.4490821667967766,1.9406503078558779,2.2295905329998433,2.8743297362156355,3.4267110611088807,3.6375368083291786,110,1,1,1,1,1,0
309,0.7378142637249872,62.377934317559166,0.16377416612531034,1.3259988230367363,0.6757985112217237,0.1254222165562231,0.16022458073967996,10.119852713168914,175.65456891067325,4.005716134735982,1.551746961459109,2.855837959121161,2.67208350362623,3.738966335452208,3.2937786453651925,140,1,1,1,1,1,0
310,0.7433264887063655,13.153533404482014,0.07505918353477886,1.7369363472959982,0.6813147398613687,0.08448155953717668,0.15879249627362818,12.019405307814521,140.02295430623525,3.4890777640116366,1.386698997103142,1.8052570824512406,2.7850173824470805,3.3768338807236846,3.277459438621959,140,1,1,1,1,1,0
311,0.7284394250513347,21.530782399088086,0.16387768639773587,1.523191702654913,0.535137329847058,0.09868958180070399,0.15442047312069512,10.65257194540914,130.102360428629,4.319234573134437,2.102852926463922,1.9678707765847214,2.920597426074693,3.3992946961572805,3.514463293447279,160,1,1,1,1,1,0
312,0.7260133401744484,20.6333043880051,0.16302407653190937,1.5855723242581519,0.852417923446849,0.12953828073534357,0.15781531188193093,13.534700239549412,192.7403330812547,3.983562583784454,1.8170962325293711,2.1045433099965596,3.5959239425003844,3.387813460950497,4.026869900991878,140,1,1,1,1,1,0
313,0.7311441765007696,21.839016116454726,0.07263084878338548,1.6337196461489971,0.6419710481383213,0.10534437730352575,0.18359542758344738,10.383329126718397,154.47624659682592,4.4357419557642785,1.994188030052249,2.330001030277418,2.048691101966938,3.0213553568146256,3.545735383671159,130,1,1,1,1,1,0
314,0.7360041088854649,16.800508526390253,0.1536211063177734,1.7661522212757694,0.6149056342187267,0.10236817425861114,0.1585714116793984,10.372299841274451,113.19538926261718,6.1408336016062846,1.9135914312044215,1.3329911391573441,2.34392536455643,3.926586477406984,3.2374597324481886,150,1,1,1,1,1,0
315,0.7248459958932238,15.053365049258627,0.11193988665554372,1.4863553072711633,0.5458215245182277,0.08926644469736508,0.16994491330399902,9.757874815062046,122.24963937261703,5.056966202658958,1.451905332498683,1.611286825515332,2.652620772009511,3.165713257429715,3.454124889634935,160,1,1,1,1,1,0
316,0.7345679012345679,21.768899067600316,0.1394920955444479,1.7098482828273818,0.735306805026326,0.08411268614194406,0.12362663614329486,11.665532435254676,157.99721154258253,5.451985028709345,1.1927624326773985,2.011031105698371,3.153919768175606,3.044020751913644,3.003648421970695,140,1,1,1,1,1,0
317,0.728578758337609,27.993549938945716,0.11102421930966798,1.612625448988152,0.7211858875878753,0.10966610898574547,0.16887262611205933,13.74200805150609,131.89381233131564,4.31429184923332,1.3909603047125487,2.087178835342673,3.1047018536975175,3.8659254478642824,3.6925154727378824,140,1,1,1,1,1,0
318,0.736896197327852,16.227523639401177,0.059874683863588976,1.8174316880112116,0.5832990494396935,0.07571693506590219,0.14567841477310356,13.979833112740472,187.4066189399153,4.990166832087059,1.6068136660647647,2.067034071942827,3.2163037823686276,2.8370087645369653,3.292773118487672,140,1,1,1,1,1,0
319,0.7361396303901437,10.610629593454782,0.16962412045499536,1.6852811209998526,0.5513876134608344,0.08126045413633307,0.1461864731673395,13.53498904747423,173.852641804246,6.186533765610668,1.7829145386268075,1.4577955544596533,2.625866876981891,3.694376680945834,3.643748797458842,140,1,1,1,1,1,0
320,0.7348406988694759,11.960954853534572,0.16041960939565308,1.7589014946421468,0.5783936066134694,0.1424856991162138,0.19331663095043233,11.576628905691305,157.8831056932582,4.465561023773657,1.8786288423730653,1.6343054327671043,2.805343454378723,4.112493551238016,4.706110616192962,140,1,1,1,1,1,0
321,0.7281603288797533,18.52059140754917,0.13696000990932705,1.5853959665935542,0.7603214118970705,0.07457254517282574,0.13375259135276385,9.309253813513294,208.0986365157221,3.9970131808329854,0.9134975674197378,1.82326907331249,2.245517496381662,4.0811170914755905,3.3229329594608767,140,1,1,0,1,1,0
322,0.7341902313624679,11.34848403708084,0.11203312375318022,1.6031868298876537,0.6590337225125048,0.09264998584075418,0.15801801488811779,11.527617454272223,116.34143519309366,5.311667763564553,2.3850835238821793,2.6739135562260357,3.3353112783375507,2.980561302172533,4.585220476509734,120,1,1,1,1,1,0
323,0.7421674370826913,15.868839212499928,0.07894588544931126,1.7746558498686453,0.5996016972454324,0.08746824650271609,0.13538049120187579,13.19081714486306,193.3719564933279,4.921298808031194,2.476746695520173,2.0882076495042696,3.789443087489604,4.823227816460307,3.325860430055636,150,0,1,1,1,1,0
324,0.7307297019527236,17.704445093050925,0.11464017057813092,1.5393686905902877,0.6025973053503559,0.08043086903063204,0.1493902041168144,11.465696243196726,77.34082930909008,3.806412106694308,1.1446638993289269,1.8568563563312397,2.5876226741383377,3.820087844412542,2.9373861333052798,110,1,1,1,1,1,0
325,0.7284394250513347,13.75078811900929,0.14734479999553346,1.65926003321797,0.7685095181083521,0.07114675242438906,0.14158697321996905,11.541994253543827,209.72957281292915,3.949600497930491,1.470927193031279,1.4895003618168885,2.5948374514622268,3.5423590636270643,2.6998951566267353,130,1,1,1,1,1,0
326,0.7345995893223819,29.029036687180366,0.16478933957452818,1.6736110726141733,0.788075107779555,0.1013943787949898,0.13019719710304817,11.669846452954816,167.5433755706571,4.893063325243856,2.042202080960765,1.5572160586256398,2.50079620436269,3.7252031107771457,3.4663582748833988,130,1,1,1,1,1,0
327,0.7347357619291944,23.835186228047096,0.16137404790457385,1.5178015292044102,0.7026096027123115,0.07413781505436787,0.12475383749297461,12.539500521434897,188.89419668749193,4.913804394882691,1.0862392494856,2.226768936142927,3.2021905691360035,3.3970602947825776,3.576225972529234,120,1,1,1,1,1,0
328,0.7060637204522097,8.153388593900099,0.0622321522351783,1.6223993929777483,0.6152931270621268,0.10272549264927607,0.18509270009209744,10.69233547215487,184.9698092747726,5.672941404226608,2.102713761735574,2.3792650838067284,3.63681974578502,3.5261702677051128,3.391054286949995,150,1,1,0,1,1,0
329,0.6475115443817342,9.514619646650573,0.10665684663495445,1.7642550104912162,0.6213622042554761,0.07827374277197507,0.10848837307273104,14.152569683023462,176.90298593732547,4.959538963618371,2.252562807305247,1.8700890133935806,3.904933162578375,4.360520018032096,3.2229024806292856,140,0,1,1,0,1,0
330,0.7236774524910118,29.266643347646678,0.08741041306694522,1.7792375794123414,0.5459737570293498,0.11950600302851694,0.13784641421208801,11.431541169495963,202.39406670792,3.585892487612074,1.8153891565338025,1.894794182869811,2.991701491114722,3.3599760783434864,2.771324375737562,160,0,1,1,1,1,0
331,0.7404933196300103,19.67883257853539,0.09473912936447887,1.9237836879238235,0.5057073003710928,0.10036109950140903,0.16738313030179974,13.866377568397494,176.48067009207952,3.9130064410831547,1.3121859513340153,2.1222618558645845,3.4451894897733757,3.952572131891805,2.8155905524128504,150,1,1,1,1,1,0
332,0.685479733196511,27.942761946629854,0.14812063704232503,1.7208691563290885,0.7525026531376914,0.10075948038140925,0.13149365275321878,14.800562492973336,141.2478139304417,4.702789434265868,1.5387710552090024,2.689552123481292,3.9785173934071363,4.025400293715362,4.204322877295154,150,1,1,1,0,1,0
333,0.7407597535934292,11.877274992269536,0.1452391451212064,1.6415156081428524,0.6066793638129772,0.0911576842296472,0.18055562022781474,13.40255074604337,200.67824987105652,4.814946654009924,2.0090720005439664,2.888116268302873,3.2150506644775536,3.3707937491345943,3.5017490037713292,140,1,1,1,1,1,0
334,0.7294661190965093,7.200941809065456,0.11765265439258439,1.5603702951485952,0.6135648403794329,0.10513011684751022,0.18447347972894668,13.51925633056615,114.32622268027161,4.745819673205682,2.3051127806734297,1.9029568550260454,3.0185154817472952,3.5738259088486246,3.408871799589449,160,1,1,1,1,1,0
335,0.7076053442959918,17.366941411002603,0.09349627206672928,1.722352235791695,0.6517564712064723,0.0987186739758538,0.18113870771653107,14.939236978693557,144.6735871814417,4.590493523488521,1.5199430307925104,2.007596094116961,2.823840246259244,4.221157910050579,4.676206229493139,140,1,1,0,1,1,0
336,0.6149100257069409,9.984712509661406,0.08029801087689421,1.776285862277601,0.5263893476262902,0.05881701360792563,0.18153834189529527,14.102467911979796,171.7432492569344,5.998439226539115,2.664175457436449,1.9647733875135194,3.2353612311019906,4.332607967150663,3.184247481987629,160,0,1,1,0,1,0
337,0.732683427398666,25.280485769065503,0.13424257137530854,1.5332639683461888,0.7180573729308304,0.09481274171764326,0.1361560856979182,8.692720287416464,124.01027450383975,3.413767848754524,1.5465529599452235,1.8912431983606768,2.97513591904399,2.932109746423608,3.2789493894096955,140,0,1,1,1,1,0
338,0.7221366204417052,11.662995884109595,0.06304750387357203,1.827696807433012,0.5999745952038222,0.07072402510970688,0.12931744681259416,12.25888331430658,159.9003082701431,6.010243876996003,2.081401574449143,1.1157830934503903,3.6085300893515835,4.214735586962817,4.38308451209668,160,0,1,1,1,1,0
339,0.7425488180883865,14.703041986601917,0.12238801540315566,1.841023004079611,0.5308372002570219,0.1247409634344789,0.17213168651335647,14.925286583619197,269.047967533317,5.400413859214221,2.125857569299729,1.3454131961454647,2.8707876664813075,4.176325278676902,3.3772694810474926,150,1,1,1,1,1,0
340,0.7168550873586845,19.36824543587165,0.11110647710653004,1.7048004960969423,0.48327334421554863,0.08894821617372556,0.10299419361535186,13.386643845711088,148.44927867367207,4.861609604867616,1.9983122618084113,2.1064195208651313,2.7824281288821178,3.3747739541865327,3.590079739861997,130,1,1,0,1,1,0
341,0.7351129363449692,9.112380071318935,0.18591172967811387,1.6286196611893726,0.5331796582200864,0.09130621810226776,0.18042921175411064,13.562092260162194,245.39083425287515,3.2599268424173564,2.224525491900587,2.2706150508575913,3.252395234436731,3.47237331773667,3.0418458878163155,140,1,1,1,1,1,0
342,0.7157516675218061,7.0951692541606475,0.1691160431937893,1.8182606757740272,0.5092441625546666,0.13894915785343132,0.15204744337174345,14.134490608291893,200.015878499941,4.720541837973631,1.37863416199711,1.6577870694961059,2.9137911466938027,4.014835634340981,2.95539735331011,130,0,1,1,1,1,0
343,0.7425641025641025,8.456648506313995,0.10951068088088303,1.783810096818348,0.6568469491497819,0.1431030288295968,0.17216238706693893,14.557964789712985,214.36165348961802,5.59192606036924,1.9544784722643183,1.8252862885593995,2.180903971777874,3.7223483917622255,3.210316813908947,160,1,1,1,1,1,0
344,0.7517985611510791,31.461747751473247,0.17306973466150816,1.8403780147958486,0.5960319586383874,0.11601791143905217,0.17798104876915205,11.669278407888317,149.5118195034032,4.3228954455842565,1.7603661585917785,2.519390424557227,2.3477686958994184,2.949936858799347,2.854673166168778,160,1,1,1,1,1,0
345,0.7358684480986639,20.53820543789596,0.09336043624248888,1.8725549054220756,0.594370658509184,0.09692739777766815,0.15191491713849975,14.2841959610209,267.1082179713832,3.5333386055667537,2.3467051049339,2.38614520416317,3.2245532126745955,4.403634867087402,3.2561361798600195,140,1,1,1,1,1,0
346,0.6947584789311408,10.637283687754174,0.09035938280359056,1.8927785360572686,0.5485225751920494,0.13018279757526968,0.17497711088012477,14.792196612208134,195.20243377573368,5.391938714582506,1.854868096776308,1.489318604524967,3.7049921999433972,4.037592904394277,3.3071763385992208,160,0,1,1,1,1,1
347,0.7403598971722365,37.76012285809648,0.14995153003608497,1.7391216943547079,0.47848685761814946,0.1596436071629428,0.14169792442207413,11.939078955336276,244.88267739759138,5.2328683438989945,1.4535427769798517,1.4336205211500874,3.208607287188683,4.249155739961913,3.041737274656049,140,1,1,1,1,1,0
348,0.7293271700051361,18.781218862252846,0.09587834757490382,1.5893524015863219,0.636578646913343,0.11867667304818705,0.1824986843341614,12.527108620295076,171.94598581667216,4.638450016936381,2.050535698650559,2.2951527913906533,2.2859190241902434,3.5707429660144063,3.402747135610485,160,1,1,1,1,1,0
349,0.7257318952234206,12.571770470083392,0.11970192988810371,1.5935829719128831,0.5543500841701476,0.10932108502209308,0.1305284063332311,14.432640119375677,200.73637703550787,3.9967878086187776,1.8183918597243969,2.042423811235252,3.02936455645049,4.591211679474297,3.1495604513003865,150,1,1,1,1,1,0
350,0.6310380267214799,17.89435069958163,0.1366289975656313,1.878621188454887,0.4853854679772928,0.08951914814680392,0.14026643089719687,10.475336591603353,255.473730907328,4.149159216686376,2.6224885051614715,1.6423527232208044,3.7418710788427134,4.1769542385974745,3.1283413314702093,170,1,1,1,0,1,0
351,0.7343589743589743,9.288617106465036,0.1428103433770105,1.7582354449269109,0.5486740229172536,0.11577561497099559,0.20348415415829696,13.282752520324456,185.55861776727497,4.3267506808560885,1.3222529466558992,1.6893295291661183,3.4555872746870038,4.224967740664352,3.1810215913566497,160,1,1,1,1,1,0
352,0.7274127310061602,35.56978247246561,0.07821486605484526,1.6402913512032007,0.5658238092589291,0.1037249851423295,0.1982668959353331,14.608395809165417,210.52547913643616,5.470258102091942,2.3479306647870386,2.3319946368997835,3.1962797087611716,3.925025992782507,3.6874311578235557,150,1,1,1,1,1,0
353,0.742299794661191,7.444981289884079,0.10381526455113382,1.838505693544558,0.5471891215654702,0.11352524499663212,0.21895024240351996,13.905740592222557,220.45609734139612,5.751610148205749,1.6803692476744594,1.6479772965221344,2.7026968283449024,2.711658881383621,3.3139429879541904,150,1,1,1,1,1,0
354,0.7253593429158111,37.24239569367928,0.1042214053108503,1.7124749742574825,0.6248891101843818,0.16451726680393952,0.16442161178577874,11.88202714636805,219.35335956022945,3.6768920258365956,1.9755858286938073,2.0519207392750083,3.0714445044576073,3.4921673545902747,3.1610806298127687,160,0,1,1,1,1,0
355,0.7263374485596708,23.24653914818579,0.1926083601632333,1.726083009506221,0.6300397540122324,0.13190675820197648,0.1595560228067186,14.31174434391076,189.48522588729594,3.7892178140706814,2.475698425843789,2.2946788579191293,2.709193228728618,2.4794392430024415,3.473417449004899,150,1,1,1,1,1,0
356,0.7279260780287474,11.160130524903085,0.17857081075791226,1.7643934998326607,0.6011604767096104,0.11076801456778346,0.21048628439849032,13.736106975336902,174.94252192426814,4.115669877925683,1.3893045142522755,2.06142473829141,1.665694202734537,3.3187446102751905,1.8048183396732504,160,1,1,1,1,1,0
357,0.7348717948717949,20.332367658991494,0.12891678283939534,1.8453323968695252,0.7202187422186619,0.16389905181305814,0.20901534407351224,14.158706343814774,245.6587066258393,3.311789637474341,1.1166017795319214,2.8123897844342376,3.2482422049898934,3.3715014892288475,3.1593170136563242,150,1,1,1,1,1,0
358,0.7474332648870636,10.336837811783134,0.12273433735105263,1.6918242351341788,0.6772405803057432,0.11534782979654006,0.1732437995443759,10.100675989301825,161.32676046123015,6.102289573658414,2.033500377512497,2.1733279797441356,1.8963678760794136,2.333532883709925,3.0941801585699067,140,1,1,1,1,1,0
359,0.733949666153056,8.30562541134277,0.0945452987329348,1.8377338627592783,0.7034978432673683,0.16840940643017305,0.17044140499669944,11.720943231943439,209.3266952197923,4.8308508775066255,1.5939820359817198,1.8138012460749315,2.312143091400629,3.3397105731541816,3.2629260705732195,150,1,1,1,1,1,0
360,0.7271794871794872,9.182066910459996,0.12945086591588145,1.8555304286938004,0.7081265282881899,0.1403234243879649,0.17090449530125423,12.106814377657711,218.8746724674956,5.421462665590794,1.9927734515939082,1.7754490139225831,2.3374033973665203,3.2146240798241696,3.964377904875808,140,1,1,1,1,1,0
361,0.7319958847736625,12.783690649894885,0.21410576829441746,1.4441392404002666,0.6987789342131192,0.16559229008548537,0.21066350044343118,10.956627735354022,202.90715620895466,4.687936410384482,1.6945378493146135,2.555485766872985,2.0279394810172096,3.6012756996685944,2.8396992214980377,150,1,1,1,1,1,0
362,0.7263860369609856,7.958305783079328,0.22431121520375885,1.5438884682168785,0.6681023774105597,0.1378573501561084,0.2131474081863607,11.80758616941064,235.6937708202383,3.7506358738989674,2.2891800607693873,2.6504024781239957,3.169189141289111,2.464517393736352,2.9833154218782862,140,1,1,1,1,1,0
363,0.7163412127440905,27.86726482069106,0.181728348829643,1.76458042739538,0.5629096581060863,0.09569059776623315,0.11925416694447445,11.327377271177316,115.37517374196216,4.90954050232511,1.0472807936346347,0.951117482130128,3.9347232801567937,3.52473322241189,2.858281882858058,150,0,1,1,1,1,0
364,0.744987146529563,30.65414177595735,0.16190654769267818,1.5924776258380584,0.6837898439158847,0.10209223719677055,0.21445911057756106,12.938944104890044,171.09847616744298,5.260979681414495,2.2548565061839243,2.2739909862715293,3.150867750992832,3.46502562782649,3.0521731737264495,130,1,1,1,1,1,0
365,0.719856336582863,7.899787235997527,0.18897981458871438,1.9836549367216332,0.5824432202526137,0.12965537512313355,0.1431810879870396,12.73733018723085,261.3235165790255,2.6872610691960843,2.124067176873937,1.562227427646749,2.5294861669822684,3.1378238245380903,3.2133870656758923,170,1,1,1,1,1,0
366,0.7117948717948718,13.119458208820351,0.1395998255887806,1.7179305965019698,0.5307807522398764,0.09835661807904324,0.15238221105458036,11.493183389833339,193.51366686974035,4.75102437669215,1.905362710261988,2.597159474362448,2.696302201268634,3.010694677929521,2.8998966844240037,170,0,1,1,1,1,0
367,0.7435765673175745,20.129612890917592,0.12885185905601454,1.968924472587657,0.6575207364916885,0.1713523953797007,0.19996798631895407,8.777183621252078,166.8580536623597,5.945336764004068,1.4790075452241507,2.08627495319834,2.3890875523163224,2.670832780928693,2.9936805820828103,160,1,1,1,1,1,0
368,0.7361396303901437,24.142991817591152,0.0967205035338136,1.6774439300679047,0.7787530628358731,0.15434497131301983,0.21274658241064048,10.659825203964065,286.95128140860265,6.126476176587585,1.4860803118970085,2.7251279949512988,1.8183503443998568,3.206748213567976,3.5397983342146477,160,1,1,1,1,1,0
369,0.7316572601334017,14.277572026765887,0.10336326358908973,1.7562789222499142,0.7382302286826083,0.10756677925374954,0.2004762791463343,14.183670802354523,201.01132034052472,5.4473433132131985,1.9623553935541889,2.241024380835482,1.9142707379375732,3.7521202938077263,3.2061980858717254,160,1,1,1,1,1,0
370,0.744987146529563,15.312539283939145,0.08860908926811706,1.6331534871754014,0.6736117638041463,0.10622095904663402,0.18692638051801613,12.855458648676775,144.42682666822006,4.849256563123867,1.601252057691181,2.863689821066835,2.757347440034019,2.7189410366884124,2.84215811209132,150,1,1,1,1,1,0
371,0.7258726899383984,8.900438236599898,0.056451321451012275,1.7580778547369031,0.659021667526517,0.10324337302001999,0.15805105474871206,12.79903841882877,239.4485069994351,6.364512699706425,1.8790480626061976,1.7926711982411558,2.5079149344241305,2.57559098492013,3.951342111929044,140,0,1,1,1,1,0
372,0.7195685670261941,26.73705190215864,0.1345824995766819,1.972710339661532,0.6367890856162856,0.11238032801514411,0.22115675412762797,12.033168952936787,194.5295021154962,5.990338778305463,2.144968573528896,2.219549284497902,3.009364845097212,2.870371502242423,3.7487539900797584,140,0,1,1,1,1,0
373,0.7274127310061602,7.6306608778710805,0.11910330980568232,1.8532019903832837,0.703713647722618,0.15764208125398263,0.19642422613495486,10.545380517690013,151.2972232392827,5.193880838391007,1.5340847837499978,2.3299459645286866,2.6859394419220113,2.635516583494858,3.437434821461552,150,1,0,1,1,1,0
374,0.7275525910723448,9.525282580189877,0.08640318222497044,1.6940053643771003,0.7031241098984574,0.08341468283765067,0.1912361549024404,9.6285020285993,152.57351085200534,5.185968982113918,1.947453649905277,1.970648789761175,2.5543893243278077,3.4832379291786,2.7674025597666128,150,1,1,1,1,1,0
375,0.7510266940451745,16.859632491031615,0.09526667513107037,1.5613399052238721,0.6381966200027962,0.12427943445286438,0.19781284936344878,12.782711356592248,142.34274818334055,5.130495872603418,1.4496297054368945,2.571889643766742,2.7480466611535914,2.664663329713726,2.9839943641307176,150,1,1,1,1,1,0
376,0.7407597535934292,7.376863337747077,0.13893494060242675,1.7738804324818398,0.6681909832734918,0.11699769887146619,0.17385769884678207,11.24482679583374,192.06566386409995,3.3927719115415274,1.5552992231518203,2.3770861416447016,2.007402781856855,2.5095558935705484,2.771286016009567,130,1,1,1,1,1,0
377,0.7487153134635149,13.24557769444044,0.164788831221641,1.664581834174212,0.6401802727277501,0.10616409660022583,0.2136771482160712,12.577412793503385,229.29728196200526,6.288494404711811,2.1553732920143784,2.115018174560334,2.1247508145537513,4.00966404139611,3.4072756086299534,140,1,1,1,1,1,0
378,0.7389516957862282,41.96102417857795,0.18697620572452717,1.8366111202249638,0.7129920522809949,0.13387369981642833,0.16145054984563645,12.056114546397835,165.38673846322857,5.046103588647095,2.005350113038073,1.9293514104989415,2.0450473708589763,3.201679385570905,3.405997598254078,140,1,1,1,1,1,0
379,0.7345995893223819,15.064460398874138,0.09183716525511518,1.4883680502304824,0.7301074295152046,0.1300104343120413,0.20939082936773157,11.148054049381534,181.46956232598774,4.6469592489473825,1.9345874602391369,2.5453572554508304,2.307229043920719,3.4432154701370297,3.701677447692159,140,0,1,1,1,1,0
380,0.7231085949562532,18.926519190668003,0.0559097701894818,1.7303386058777686,0.8291690382659033,0.10768816782088661,0.18982846777874263,13.010570530466126,172.83843944599838,5.463870395118891,1.5504194414740902,2.8840505207763116,2.1458470116309702,3.75435217084604,3.418387330197642,140,1,1,1,1,1,0
382,0.7353545734840699,36.19433954367339,0.08810604817083537,1.7002323879419985,0.6928226499368366,0.09123767015376252,0.1924364659364327,11.987832163990415,155.23302601565027,7.102579546561315,2.056979556125066,2.0347629249413837,2.4054063748676286,3.347769898284858,3.0382640670329617,160,1,1,1,1,1,0
383,0.7166409067490984,1.3603546136118079,0.3061978796339918,0.9871934244034433,0.37704931647041523,0.08900466011060913,0.19966462104925914,14.310000289738827,224.1485131528328,2.6842185514853143,2.1465500833657276,1.7845855727042514,0.9986820982818257,1.5907869905017349,1.318212352431953,120,1,1,1,1,1,0
384,0.5700359158542843,15.249965725213555,0.1782266451527921,1.0396085385900318,0.14670398343900098,0.2462939903482534,0.16401749605425897,5.090025079493055,183.31191853894455,1.415286761335841,2.768508803397412,1.816594725584445,1.5926074689495164,0.578593358631281,4.137788066524075,220,1,0,1,1,0,0
385,0.49974345818368393,18.113265448033378,0.14057299356000594,1.424081625413373,0.04370075069291403,0.12792776902235276,0.21563057108849548,13.73048562910295,300.0581282031753,2.535117738304219,1.368788289976731,1.6158414297889798,1.0603160258538116,0.32161371566163655,0.8982162592336378,210,1,1,1,0,1,1
386,0.5726013340174448,186.57628587792436,0.239943629105387,0.8894607724157251,0.3596182601597175,0.2505492451885099,0.08523105624369066,4.933083135623331,32.24542260010827,2.981735186394869,3.466103360914815,2.530862694627476,1.856482069866936,0.6677583916731357,0.8332009328034067,200,1,1,0,1,0,1
